order_id,order_date,ship_date,ship_mode,customer_id,region,sales_rep,category,sub_category,unit_price,quantity,discount,sales,cost,profit,profit_pct
ORD-00179,2023-07-16,2023-07-18,Economy,CUST_0136,Central,Rep_12,Sports,Sportswear,161.13,5,0.0,805.65,590.09,215.56,26.76
ORD-00180,2023-12-24,2023-12-29,Economy,CUST_0163,South,Rep_16,Office Supplies,Staplers,75.03,5,0.0,375.15,182.53,192.62,51.34
ORD-00181,2023-02-13,2023-02-16,Same Day,CUST_0075,West,Rep_12,Sports,Footwear,479.0,2,0.0,958.0,696.66,261.34,27.28
ORD-00182,2024-07-29,2024-08-04,Same Day,CUST_0276,South,Rep_07,Office Supplies,Binders,25.37,2,0.1,45.67,30.7,14.97,32.78
ORD-00183,2023-02-23,2023-02-24,Express,CUST_0116,North,Rep_17,Furniture,Desks,389.31,8,0.0,3114.48,2037.98,1076.5,34.56
ORD-00184,2024-05-03,2024-05-09,Economy,CUST_0209,Central,Rep_06,Furniture,Chairs,239.62,5,0.0,1198.1,641.73,556.37,46.44
ORD-00185,2023-06-29,2023-07-03,Standard,CUST_0274,Central,Rep_08,Electronics,Laptops,1788.04,3,0.0,5364.12,4018.54,1345.58,25.08
ORD-00186,2023-11-02,2023-11-07,Standard,CUST_0020,South,Rep_10,Clothing,Jackets,158.64,6,0.0,951.84,558.07,393.77,41.37
ORD-00187,2023-07-17,2023-07-24,Same Day,CUST_0240,South,Rep_17,Sports,Footwear,82.94,3,0.15,211.5,124.29,87.21,41.23
ORD-00188,2023-06-29,2023-07-04,Express,CUST_0152,North,Rep_11,Office Supplies,Paper,69.21,7,0.2,387.58,224.14,163.44,42.17
ORD-00189,2024-05-03,2024-05-06,Express,CUST_0095,West,Rep_04,Office Supplies,Pens,75.19,1,0.0,75.19,42.49,32.7,43.49
ORD-00190,2023-09-25,2023-10-01,Standard,CUST_0299,East,Rep_10,Clothing,Shoes,102.7,4,0.0,410.8,267.16,143.64,34.97
ORD-00191,2024-12-07,2024-12-08,Same Day,CUST_0258,South,Rep_13,Clothing,Shoes,166.9,5,0.0,834.5,529.4,305.1,36.56
ORD-00192,2024-03-01,2024-03-07,Same Day,CUST_0233,West,Rep_05,Furniture,Desks,484.46,8,0.2,3100.54,1895.22,1205.32,38.87
ORD-00193,2024-06-24,2024-06-30,Economy,CUST_0270,Central,Rep_03,Furniture,Desks,353.25,10,0.0,3532.5,1655.07,1877.43,53.15
ORD-00194,2023-12-02,2023-12-09,Express,CUST_0077,Central,Rep_18,Sports,Outdoor Gear,274.56,2,0.15,466.75,238.8,227.95,48.84
ORD-00195,2024-04-09,2024-04-11,Standard,CUST_0229,North,Rep_17,Sports,Footwear,271.23,8,0.1,1952.86,912.61,1040.25,53.27
ORD-00196,2023-08-12,2023-08-17,Standard,CUST_0131,North,Rep_13,Clothing,Shoes,36.8,7,0.0,257.6,170.05,87.55,33.99
ORD-00197,2024-02-23,2024-02-25,Same Day,CUST_0017,North,Rep_16,Sports,Gym Equipment,391.42,7,0.0,2739.94,2049.08,690.86,25.21
ORD-00198,2024-10-31,2024-11-07,Express,CUST_0042,West,Rep_13,Clothing,Jackets,99.99,3,0.1,269.97,153.32,116.65,43.21
ORD-00199,2024-11-20,2024-11-26,Economy,CUST_0153,North,Rep_01,Furniture,Desks,481.11,9,0.05,4113.49,2867.14,1246.35,30.3
ORD-00200,2023-04-26,2023-04-27,Express,CUST_0142,East,Rep_05,Furniture,Tables,666.63,7,0.1,4199.77,2855.07,1344.7,32.02
ORD-00201,2024-04-02,2024-04-07,Standard,CUST_0052,South,Rep_03,Electronics,Phones,1409.64,1,0.0,1409.64,947.51,462.13,32.78
ORD-00202,2023-05-24,2023-05-29,Standard,CUST_0112,South,Rep_18,Clothing,Jackets,248.5,4,0.2,795.2,576.46,218.74,27.51
ORD-00203,2023-11-06,2023-11-08,Express,CUST_0165,Central,Rep_20,Sports,Sportswear,493.28,9,0.0,4439.52,2548.59,1890.93,42.59
ORD-00204,2024-07-23,2024-07-27,Economy,CUST_0090,Central,Rep_19,Office Supplies,Pens,8.52,6,0.15,43.45,28.3,15.15,34.87
ORD-00205,2024-01-21,2024-01-23,Same Day,CUST_0077,West,Rep_14,Sports,Sportswear,384.58,8,0.0,3076.64,2168.42,908.22,29.52
ORD-00206,2024-03-02,2024-03-07,Economy,CUST_0288,West,Rep_02,Office Supplies,Paper,44.75,7,0.0,313.25,164.93,148.32,47.35
ORD-00207,2023-02-22,2023-02-25,Express,CUST_0048,West,Rep_12,Office Supplies,Pens,33.29,10,0.1,299.61,138.38,161.23,53.81
ORD-00208,2023-08-02,2023-08-09,Economy,CUST_0112,Central,Rep_18,Electronics,Phones,1832.66,5,0.0,9163.3,4705.74,4457.56,48.65
ORD-00209,2023-09-03,2023-09-08,Economy,CUST_0105,West,Rep_08,Furniture,Chairs,325.13,5,0.05,1544.37,910.99,633.38,41.01
ORD-00210,2024-04-22,2024-04-23,Economy,CUST_0263,East,Rep_12,Office Supplies,Staplers,65.21,8,0.2,417.34,292.94,124.4,29.81
ORD-00211,2023-05-30,2023-05-31,Express,CUST_0024,East,Rep_14,Furniture,Cabinets,282.54,10,0.1,2542.86,1693.55,849.31,33.4
ORD-00212,2024-08-06,2024-08-13,Economy,CUST_0118,South,Rep_11,Office Supplies,Paper,23.43,9,0.15,179.24,131.39,47.85,26.7
ORD-00213,2023-12-27,2023-12-29,Express,CUST_0236,West,Rep_16,Office Supplies,Staplers,15.5,9,0.05,132.53,66.96,65.57,49.48
ORD-00214,2023-01-07,2023-01-11,Standard,CUST_0039,Central,Rep_02,Sports,Gym Equipment,94.62,4,0.0,378.48,250.61,127.87,33.79
ORD-00215,2024-09-24,2024-09-30,Standard,CUST_0192,Central,Rep_15,Electronics,Phones,1400.16,10,0.05,13301.52,8616.53,4684.99,35.22
ORD-00216,2023-01-18,2023-01-23,Standard,CUST_0211,Central,Rep_18,Electronics,Laptops,1499.95,9,0.0,13499.55,6144.22,7355.33,54.49
ORD-00217,2023-09-04,2023-09-06,Express,CUST_0269,North,Rep_04,Clothing,Pants,162.55,5,0.2,650.2,361.73,288.47,44.37
ORD-00218,2024-12-14,2024-12-16,Express,CUST_0236,East,Rep_13,Clothing,Shirts,88.99,2,0.15,151.28,113.08,38.2,25.25
ORD-00219,2023-02-27,2023-03-05,Economy,CUST_0194,West,Rep_13,Electronics,Laptops,217.01,3,0.0,651.03,390.59,260.44,40.0
ORD-00220,2023-08-24,2023-08-26,Standard,CUST_0271,Central,Rep_04,Clothing,Shoes,227.29,10,0.05,2159.26,1147.28,1011.98,46.87
ORD-00221,2023-11-19,2023-11-20,Express,CUST_0017,Central,Rep_19,Electronics,Tablets,1930.64,10,0.0,19306.4,13044.88,6261.52,32.43
ORD-00222,2024-08-03,2024-08-10,Express,CUST_0289,East,Rep_06,Clothing,Shirts,215.37,9,0.0,1938.33,1095.45,842.88,43.48
ORD-00223,2024-03-23,2024-03-25,Standard,CUST_0028,Central,Rep_12,Furniture,Chairs,687.07,6,0.1,3710.18,2525.53,1184.65,31.93
ORD-00224,2024-05-17,2024-05-19,Economy,CUST_0140,East,Rep_01,Sports,Footwear,197.23,7,0.05,1311.58,663.29,648.29,49.43
ORD-00225,2024-12-31,2025-01-01,Express,CUST_0152,North,Rep_20,Sports,Footwear,68.56,3,0.05,195.4,129.65,65.75,33.65
ORD-00226,2023-01-06,2023-01-09,Standard,CUST_0055,East,Rep_12,Furniture,Tables,411.32,5,0.0,2056.6,1007.22,1049.38,51.02
ORD-00227,2023-04-16,2023-04-17,Economy,CUST_0285,West,Rep_18,Furniture,Tables,162.73,9,0.0,1464.57,921.33,543.24,37.09
ORD-00228,2023-03-28,2023-04-03,Economy,CUST_0212,North,Rep_10,Office Supplies,Binders,72.59,4,0.1,261.32,158.45,102.87,39.37
ORD-00229,2024-05-19,2024-05-21,Same Day,CUST_0155,South,Rep_09,Clothing,Pants,34.55,7,0.0,241.85,139.39,102.46,42.37
ORD-00230,2024-08-31,2024-09-05,Economy,CUST_0127,East,Rep_09,Clothing,Shirts,64.98,2,0.0,129.96,70.36,59.6,45.86
ORD-00231,2023-12-09,2023-12-13,Economy,CUST_0169,Central,Rep_13,Clothing,Shoes,207.56,10,0.0,2075.6,1121.1,954.5,45.99
ORD-00232,2023-11-23,2023-11-26,Economy,CUST_0091,West,Rep_11,Sports,Outdoor Gear,375.39,8,0.1,2702.81,1850.32,852.49,31.54
ORD-00233,2024-07-31,2024-08-02,Standard,CUST_0187,East,Rep_13,Office Supplies,Binders,49.42,9,0.0,444.78,291.11,153.67,34.55
ORD-00234,2024-12-10,2024-12-11,Same Day,CUST_0225,West,Rep_07,Sports,Gym Equipment,414.91,7,0.15,2468.71,1480.71,988.0,40.02
ORD-00235,2023-03-17,2023-03-21,Economy,CUST_0217,East,Rep_05,Office Supplies,Paper,79.3,8,0.1,570.96,325.59,245.37,42.97
ORD-00236,2023-04-22,2023-04-29,Standard,CUST_0185,Central,Rep_02,Sports,Footwear,146.67,6,0.0,880.02,566.82,313.2,35.59
ORD-00237,2023-04-11,2023-04-14,Standard,CUST_0055,East,Rep_14,Electronics,Accessories,599.6,9,0.1,4856.76,3031.37,1825.39,37.58
ORD-00238,2024-11-26,2024-12-01,Economy,CUST_0201,West,Rep_12,Sports,Outdoor Gear,354.51,3,0.0,1063.53,796.91,266.62,25.07
ORD-00239,2023-05-26,2023-05-29,Standard,CUST_0044,East,Rep_14,Clothing,Shirts,91.73,8,0.2,587.07,300.62,286.45,48.79
ORD-00240,2023-11-23,2023-11-24,Economy,CUST_0225,West,Rep_04,Clothing,Shoes,89.06,2,0.0,178.12,125.53,52.59,29.53
ORD-00241,2023-12-05,2023-12-10,Express,CUST_0090,South,Rep_17,Electronics,Phones,967.46,8,0.0,7739.68,5335.17,2404.51,31.07
ORD-00242,2024-04-05,2024-04-10,Express,CUST_0015,West,Rep_13,Furniture,Desks,400.69,1,0.15,340.59,175.21,165.38,48.56
ORD-00243,2024-01-10,2024-01-13,Express,CUST_0275,Central,Rep_04,Office Supplies,Pens,19.78,2,0.0,39.56,25.76,13.8,34.88
ORD-00244,2023-12-23,2023-12-26,Standard,CUST_0201,Central,Rep_13,Clothing,Shoes,214.47,10,0.0,2144.7,1488.68,656.02,30.59
ORD-00245,2023-11-09,2023-11-10,Express,CUST_0061,South,Rep_11,Office Supplies,Pens,18.73,3,0.1,50.57,28.65,21.92,43.35
ORD-00246,2024-05-13,2024-05-19,Express,CUST_0217,Central,Rep_13,Sports,Outdoor Gear,282.57,3,0.1,762.94,381.52,381.42,49.99
ORD-00247,2024-01-03,2024-01-04,Standard,CUST_0231,South,Rep_11,Office Supplies,Paper,41.35,4,0.2,132.32,74.79,57.53,43.48
ORD-00248,2024-05-15,2024-05-17,Economy,CUST_0213,West,Rep_16,Sports,Footwear,68.86,1,0.2,55.09,37.37,17.72,32.17
ORD-00249,2023-06-22,2023-06-29,Same Day,CUST_0276,East,Rep_08,Office Supplies,Pens,39.3,8,0.1,282.96,170.69,112.27,39.68
ORD-00250,2024-03-27,2024-04-01,Standard,CUST_0188,East,Rep_18,Sports,Gym Equipment,132.71,7,0.0,928.97,623.15,305.82,32.92
ORD-00251,2023-03-31,2023-04-04,Same Day,CUST_0135,North,Rep_15,Furniture,Cabinets,705.7,2,0.2,1129.12,783.12,346.0,30.64
ORD-00252,2023-07-31,2023-08-07,Express,CUST_0085,Central,Rep_14,Furniture,Cabinets,244.86,1,0.1,220.37,122.36,98.01,44.48
ORD-00253,2024-06-10,2024-06-16,Same Day,CUST_0149,East,Rep_10,Office Supplies,Paper,66.14,3,0.2,158.74,108.85,49.89,31.43
ORD-00254,2024-12-29,2025-01-01,Express,CUST_0128,South,Rep_05,Electronics,Tablets,1691.27,7,0.05,11246.95,5540.83,5706.12,50.73
ORD-00255,2024-02-17,2024-02-22,Standard,CUST_0039,West,Rep_15,Office Supplies,Binders,61.24,6,0.05,349.07,256.59,92.48,26.49
ORD-00256,2024-07-01,2024-07-05,Standard,CUST_0184,North,Rep_15,Office Supplies,Pens,21.34,7,0.2,119.5,61.37,58.13,48.64
ORD-00257,2024-08-02,2024-08-09,Express,CUST_0281,East,Rep_11,Office Supplies,Staplers,41.4,6,0.15,211.14,143.3,67.84,32.13
ORD-00258,2024-03-27,2024-03-31,Express,CUST_0064,West,Rep_01,Electronics,Laptops,201.22,7,0.0,1408.54,1054.59,353.95,25.13
ORD-00259,2023-09-14,2023-09-15,Same Day,CUST_0048,South,Rep_09,Furniture,Cabinets,360.29,3,0.0,1080.87,614.91,465.96,43.11
ORD-00260,2023-08-07,2023-08-11,Standard,CUST_0049,West,Rep_03,Office Supplies,Paper,10.85,10,0.0,108.5,65.73,42.77,39.42
ORD-00261,2024-12-11,2024-12-13,Economy,CUST_0062,North,Rep_11,Clothing,Shirts,129.87,4,0.05,493.51,235.31,258.2,52.32
ORD-00262,2024-01-27,2024-02-03,Express,CUST_0154,East,Rep_12,Electronics,Laptops,1664.06,3,0.15,4243.35,3173.53,1069.82,25.21
ORD-00263,2024-03-26,2024-03-29,Express,CUST_0005,Central,Rep_19,Furniture,Chairs,605.7,3,0.05,1726.25,1095.86,630.39,36.52
ORD-00264,2024-08-26,2024-09-01,Standard,CUST_0072,North,Rep_04,Clothing,Pants,108.33,7,0.0,758.31,521.2,237.11,31.27
ORD-00265,2024-12-08,2024-12-09,Same Day,CUST_0284,North,Rep_08,Furniture,Cabinets,693.52,5,0.0,3467.6,2099.02,1368.58,39.47
ORD-00266,2024-05-21,2024-05-25,Express,CUST_0028,West,Rep_10,Sports,Outdoor Gear,82.99,8,0.15,564.33,354.5,209.83,37.18
ORD-00267,2024-08-05,2024-08-09,Economy,CUST_0068,East,Rep_11,Sports,Gym Equipment,201.74,3,0.2,484.18,286.3,197.88,40.87
ORD-00268,2023-08-09,2023-08-10,Same Day,CUST_0008,Central,Rep_03,Electronics,Laptops,1860.64,7,0.1,11722.03,6282.38,5439.65,46.41
ORD-00269,2023-10-12,2023-10-13,Express,CUST_0043,West,Rep_13,Sports,Footwear,175.66,9,0.0,1580.94,1173.52,407.42,25.77
ORD-00270,2024-12-16,2024-12-20,Same Day,CUST_0034,West,Rep_19,Furniture,Cabinets,610.97,4,0.0,2443.88,1278.99,1164.89,47.67
ORD-00271,2024-11-13,2024-11-19,Same Day,CUST_0029,West,Rep_20,Clothing,Shirts,171.35,3,0.0,514.05,233.28,280.77,54.62
ORD-00272,2023-06-20,2023-06-23,Same Day,CUST_0178,South,Rep_16,Furniture,Chairs,188.85,5,0.15,802.61,574.61,228.0,28.41
ORD-00273,2023-09-27,2023-10-03,Standard,CUST_0269,West,Rep_09,Electronics,Tablets,1955.09,2,0.05,3714.67,2178.87,1535.8,41.34
ORD-00274,2023-06-11,2023-06-14,Same Day,CUST_0086,West,Rep_19,Office Supplies,Pens,63.0,10,0.15,535.5,357.09,178.41,33.32
ORD-00275,2024-04-28,2024-05-01,Standard,CUST_0126,North,Rep_01,Furniture,Chairs,368.09,3,0.0,1104.27,805.4,298.87,27.06
ORD-00276,2023-11-24,2023-11-27,Economy,CUST_0128,South,Rep_11,Electronics,Accessories,1686.79,10,0.0,16867.9,8194.77,8673.13,51.42
ORD-00277,2023-03-12,2023-03-16,Economy,CUST_0024,South,Rep_17,Electronics,Phones,1758.86,5,0.0,8794.3,4185.35,4608.95,52.41
ORD-00278,2024-09-29,2024-10-01,Same Day,CUST_0150,East,Rep_07,Clothing,Shirts,126.7,10,0.05,1203.65,901.94,301.71,25.07
ORD-00279,2023-08-27,2023-09-01,Standard,CUST_0210,South,Rep_01,Furniture,Desks,342.5,1,0.0,342.5,154.28,188.22,54.95
ORD-00280,2024-03-05,2024-03-09,Express,CUST_0272,North,Rep_07,Clothing,Shoes,241.07,3,0.15,614.73,328.23,286.5,46.61
ORD-00281,2023-03-28,2023-04-02,Economy,CUST_0191,Central,Rep_14,Electronics,Phones,372.04,3,0.15,948.7,660.28,288.42,30.4
ORD-00282,2023-09-25,2023-10-02,Same Day,CUST_0122,West,Rep_05,Electronics,Laptops,767.02,7,0.15,4563.77,3192.68,1371.09,30.04
ORD-00283,2023-07-27,2023-07-29,Standard,CUST_0120,West,Rep_09,Office Supplies,Staplers,63.5,10,0.0,635.0,315.36,319.64,50.34
ORD-00284,2024-07-02,2024-07-05,Standard,CUST_0209,West,Rep_11,Furniture,Tables,775.24,4,0.05,2945.91,1598.13,1347.78,45.75
ORD-00285,2023-08-09,2023-08-16,Standard,CUST_0156,North,Rep_06,Office Supplies,Pens,69.24,3,0.0,207.72,137.79,69.93,33.67
ORD-00286,2023-06-28,2023-06-29,Same Day,CUST_0154,Central,Rep_02,Office Supplies,Binders,76.41,8,0.1,550.15,371.03,179.12,32.56
ORD-00287,2023-01-13,2023-01-14,Standard,CUST_0072,West,Rep_04,Furniture,Chairs,681.26,4,0.0,2725.04,1388.24,1336.8,49.06
ORD-00288,2023-01-23,2023-01-24,Standard,CUST_0133,North,Rep_19,Clothing,Shoes,65.48,8,0.2,419.07,204.77,214.3,51.14
ORD-00289,2024-08-10,2024-08-14,Express,CUST_0026,North,Rep_15,Office Supplies,Pens,66.63,7,0.05,443.09,203.31,239.78,54.12
ORD-00290,2023-10-14,2023-10-18,Same Day,CUST_0096,East,Rep_07,Clothing,Pants,223.19,1,0.1,200.87,127.7,73.17,36.43
ORD-00291,2023-03-04,2023-03-05,Economy,CUST_0282,West,Rep_14,Furniture,Cabinets,295.84,3,0.05,843.14,429.86,413.28,49.02
ORD-00292,2024-05-06,2024-05-11,Same Day,CUST_0196,Central,Rep_01,Sports,Outdoor Gear,397.27,6,0.1,2145.26,1288.7,856.56,39.93
ORD-00293,2023-01-31,2023-02-07,Express,CUST_0164,South,Rep_01,Clothing,Shoes,199.06,1,0.2,159.25,119.03,40.22,25.26
ORD-00294,2023-09-11,2023-09-17,Standard,CUST_0082,Central,Rep_08,Sports,Sportswear,143.34,9,0.2,1032.05,709.4,322.65,31.26
ORD-00295,2023-06-30,2023-07-02,Express,CUST_0182,Central,Rep_13,Electronics,Phones,1266.54,6,0.1,6839.32,3135.57,3703.75,54.15
ORD-00296,2023-06-29,2023-07-03,Same Day,CUST_0253,Central,Rep_07,Office Supplies,Paper,7.85,1,0.0,7.85,4.95,2.9,36.94
ORD-00297,2023-12-15,2023-12-21,Express,CUST_0104,North,Rep_11,Electronics,Accessories,519.43,6,0.0,3116.58,1422.95,1693.63,54.34
ORD-00298,2024-01-18,2024-01-24,Standard,CUST_0187,North,Rep_17,Sports,Outdoor Gear,472.7,7,0.1,2978.01,1430.37,1547.64,51.97
ORD-00299,2024-10-26,2024-10-29,Economy,CUST_0224,South,Rep_06,Office Supplies,Staplers,18.07,9,0.15,138.24,99.1,39.14,28.31
ORD-00300,2023-11-11,2023-11-17,Economy,CUST_0090,South,Rep_19,Sports,Sportswear,353.59,3,0.0,1060.77,709.28,351.49,33.14
ORD-00301,2024-09-18,2024-09-20,Same Day,CUST_0094,Central,Rep_02,Sports,Footwear,330.63,2,0.05,628.2,309.2,319.0,50.78
ORD-00302,2024-12-26,2025-01-01,Standard,CUST_0086,East,Rep_11,Electronics,Phones,1350.38,6,0.05,7697.17,3490.04,4207.13,54.66
ORD-00303,2023-01-02,2023-01-03,Standard,CUST_0132,North,Rep_12,Furniture,Desks,370.16,7,0.0,2591.12,1853.6,737.52,28.46
ORD-00304,2024-05-05,2024-05-12,Standard,CUST_0193,East,Rep_18,Clothing,Jackets,218.73,4,0.0,874.92,512.17,362.75,41.46
ORD-00305,2023-03-17,2023-03-20,Standard,CUST_0134,North,Rep_11,Electronics,Tablets,506.19,7,0.0,3543.33,2372.6,1170.73,33.04
ORD-00306,2024-03-17,2024-03-23,Standard,CUST_0248,East,Rep_20,Sports,Gym Equipment,107.55,7,0.0,752.85,350.88,401.97,53.39
ORD-00307,2024-11-07,2024-11-10,Same Day,CUST_0284,South,Rep_14,Office Supplies,Paper,27.31,2,0.0,54.62,31.02,23.6,43.21
ORD-00308,2024-03-13,2024-03-14,Standard,CUST_0185,South,Rep_02,Sports,Footwear,168.44,10,0.05,1600.18,815.94,784.24,49.01
ORD-00309,2023-04-29,2023-05-02,Economy,CUST_0042,South,Rep_10,Electronics,Phones,1612.78,8,0.05,12257.13,8806.3,3450.83,28.15
ORD-00310,2024-01-26,2024-01-29,Same Day,CUST_0095,Central,Rep_13,Office Supplies,Pens,18.99,1,0.0,18.99,11.05,7.94,41.81
ORD-00311,2024-12-14,2024-12-20,Express,CUST_0032,East,Rep_19,Office Supplies,Paper,12.25,6,0.2,58.8,36.01,22.79,38.76
ORD-00312,2024-07-02,2024-07-08,Economy,CUST_0199,Central,Rep_02,Sports,Outdoor Gear,437.44,8,0.1,3149.57,2250.36,899.21,28.55
ORD-00313,2023-05-04,2023-05-11,Express,CUST_0018,North,Rep_13,Clothing,Shoes,123.28,3,0.0,369.84,256.13,113.71,30.75
ORD-00314,2024-10-04,2024-10-06,Express,CUST_0223,West,Rep_03,Furniture,Chairs,683.88,5,0.0,3419.4,2473.05,946.35,27.68
ORD-00315,2023-10-10,2023-10-15,Same Day,CUST_0204,West,Rep_18,Electronics,Laptops,1024.68,1,0.2,819.74,541.13,278.61,33.99
ORD-00316,2024-08-03,2024-08-08,Express,CUST_0077,North,Rep_14,Sports,Footwear,303.86,2,0.0,607.72,376.06,231.66,38.12
ORD-00317,2024-01-28,2024-02-03,Same Day,CUST_0211,Central,Rep_12,Electronics,Tablets,1074.05,10,0.05,10203.48,4706.25,5497.23,53.88
ORD-00318,2024-02-10,2024-02-13,Standard,CUST_0206,South,Rep_20,Office Supplies,Binders,56.79,1,0.15,48.27,28.6,19.67,40.75
ORD-00319,2023-10-15,2023-10-22,Same Day,CUST_0156,North,Rep_11,Office Supplies,Staplers,41.87,2,0.2,66.99,34.73,32.26,48.16
ORD-00320,2023-07-12,2023-07-16,Standard,CUST_0214,East,Rep_09,Office Supplies,Binders,20.85,7,0.15,124.06,73.86,50.2,40.46
ORD-00321,2023-11-15,2023-11-21,Standard,CUST_0082,North,Rep_17,Sports,Sportswear,268.19,3,0.2,643.66,454.03,189.63,29.46
ORD-00322,2023-09-13,2023-09-14,Standard,CUST_0103,South,Rep_07,Sports,Gym Equipment,244.53,6,0.15,1247.1,635.69,611.41,49.03
ORD-00323,2023-09-05,2023-09-08,Standard,CUST_0064,Central,Rep_13,Office Supplies,Binders,41.66,8,0.0,333.28,246.01,87.27,26.19
ORD-00324,2023-10-19,2023-10-20,Standard,CUST_0133,East,Rep_06,Clothing,Shoes,108.91,3,0.2,261.38,162.49,98.89,37.83
ORD-00325,2024-06-09,2024-06-10,Economy,CUST_0138,South,Rep_07,Furniture,Desks,705.24,1,0.05,669.98,484.7,185.28,27.65
ORD-00326,2024-03-09,2024-03-13,Same Day,CUST_0157,South,Rep_09,Furniture,Chairs,696.11,8,0.0,5568.88,2870.55,2698.33,48.45
ORD-00327,2024-07-28,2024-08-03,Same Day,CUST_0004,Central,Rep_04,Office Supplies,Binders,49.53,5,0.0,247.65,162.29,85.36,34.47
ORD-00328,2023-09-25,2023-10-01,Same Day,CUST_0167,East,Rep_09,Clothing,Shirts,183.55,5,0.0,917.75,454.27,463.48,50.5
ORD-00329,2023-01-27,2023-02-02,Express,CUST_0164,Central,Rep_13,Furniture,Chairs,448.16,5,0.0,2240.8,1618.02,622.78,27.79
ORD-00330,2023-12-18,2023-12-24,Express,CUST_0293,North,Rep_19,Clothing,Jackets,184.07,9,0.15,1408.14,965.24,442.9,31.45
ORD-00331,2023-04-10,2023-04-14,Same Day,CUST_0093,South,Rep_18,Office Supplies,Staplers,14.6,5,0.15,62.05,42.97,19.08,30.75
ORD-00332,2023-11-11,2023-11-15,Express,CUST_0182,North,Rep_08,Furniture,Cabinets,651.66,6,0.0,3909.96,2065.11,1844.85,47.18
ORD-00333,2024-04-28,2024-04-30,Standard,CUST_0028,North,Rep_16,Office Supplies,Binders,42.54,7,0.1,268.0,144.59,123.41,46.05
ORD-00334,2024-08-06,2024-08-10,Economy,CUST_0176,South,Rep_07,Electronics,Phones,457.8,3,0.2,1098.72,521.06,577.66,52.58
ORD-00335,2023-10-08,2023-10-10,Economy,CUST_0003,East,Rep_02,Office Supplies,Paper,62.09,3,0.1,167.64,113.89,53.75,32.06
ORD-00336,2024-02-18,2024-02-22,Economy,CUST_0223,South,Rep_20,Clothing,Shirts,242.03,7,0.0,1694.21,781.57,912.64,53.87
ORD-00337,2023-01-19,2023-01-25,Express,CUST_0272,North,Rep_11,Furniture,Cabinets,102.89,4,0.0,411.56,270.83,140.73,34.19
ORD-00338,2023-06-21,2023-06-22,Same Day,CUST_0197,South,Rep_04,Office Supplies,Staplers,66.79,5,0.0,333.95,195.95,138.0,41.32
ORD-00339,2024-01-03,2024-01-10,Economy,CUST_0176,West,Rep_05,Sports,Sportswear,118.56,7,0.0,829.92,430.33,399.59,48.15
ORD-00340,2023-05-07,2023-05-10,Express,CUST_0259,North,Rep_19,Furniture,Desks,597.78,1,0.05,567.89,404.88,163.01,28.7
ORD-00341,2023-02-19,2023-02-25,Standard,CUST_0056,Central,Rep_02,Office Supplies,Pens,13.68,8,0.05,103.97,50.64,53.33,51.29
ORD-00342,2024-03-06,2024-03-12,Same Day,CUST_0005,South,Rep_07,Office Supplies,Binders,12.57,9,0.0,113.13,72.05,41.08,36.31
ORD-00343,2023-04-27,2023-05-04,Same Day,CUST_0061,North,Rep_17,Furniture,Tables,174.38,4,0.1,627.77,320.12,307.65,49.01
ORD-00344,2023-02-10,2023-02-15,Express,CUST_0152,East,Rep_14,Office Supplies,Paper,42.23,4,0.15,143.58,104.8,38.78,27.01
ORD-00345,2024-08-10,2024-08-16,Standard,CUST_0046,North,Rep_01,Office Supplies,Paper,42.06,2,0.2,67.3,40.62,26.68,39.64
ORD-00346,2024-04-20,2024-04-21,Same Day,CUST_0152,South,Rep_15,Electronics,Tablets,379.66,3,0.2,911.18,420.81,490.37,53.82
ORD-00347,2023-02-16,2023-02-17,Standard,CUST_0060,East,Rep_14,Office Supplies,Staplers,68.9,3,0.0,206.7,115.19,91.51,44.27
ORD-00348,2023-04-27,2023-05-01,Express,CUST_0176,North,Rep_12,Clothing,Shoes,112.06,8,0.0,896.48,628.17,268.31,29.93
ORD-00349,2023-06-13,2023-06-14,Standard,CUST_0068,South,Rep_04,Clothing,Jackets,115.69,10,0.05,1099.06,759.1,339.96,30.93
ORD-00350,2024-12-01,2024-12-08,Standard,CUST_0184,Central,Rep_13,Clothing,Pants,187.27,3,0.05,533.72,387.54,146.18,27.39
ORD-00351,2024-11-01,2024-11-04,Same Day,CUST_0033,West,Rep_02,Electronics,Accessories,222.25,9,0.2,1600.2,1077.07,523.13,32.69
ORD-00352,2024-03-19,2024-03-25,Standard,CUST_0268,East,Rep_17,Sports,Outdoor Gear,371.53,8,0.0,2972.24,1929.32,1042.92,35.09
ORD-00353,2024-10-20,2024-10-22,Standard,CUST_0028,Central,Rep_20,Clothing,Pants,136.28,8,0.2,872.19,522.22,349.97,40.13
ORD-00354,2023-10-12,2023-10-13,Same Day,CUST_0124,West,Rep_11,Furniture,Chairs,454.85,9,0.15,3479.6,1961.07,1518.53,43.64
ORD-00355,2023-04-01,2023-04-08,Economy,CUST_0294,West,Rep_15,Furniture,Chairs,448.92,6,0.0,2693.52,2004.52,689.0,25.58
ORD-00356,2023-04-04,2023-04-11,Standard,CUST_0019,West,Rep_14,Electronics,Laptops,1287.57,10,0.15,10944.34,5925.04,5019.3,45.86
ORD-00357,2023-08-17,2023-08-24,Standard,CUST_0187,West,Rep_11,Sports,Outdoor Gear,243.6,9,0.2,1753.92,1115.37,638.55,36.41
